Class,Age,Sex,Survived,id,Port,AgeInNumbers,clusterID,nodeWidth,nodeHeight,YOffset,XOffset
Third,Adult,Female,Yes,1123,Southhampton,37,126,4.238095238,4.238095238,12.71428571,14.83333333
Third,Adult,Female,Yes,1124,Southhampton,27,127,4.238095238,4.238095238,16.95238095,14.83333333
Third,Adult,Female,Yes,1125,Belfast,70,15,4.238095238,4.238095238,16.95238095,-44.5
Third,Adult,Female,Yes,1126,Belfast,45,14,4.238095238,4.238095238,12.71428571,-44.5
Third,Adult,Female,Yes,1127,Queenstown,17,171,4.238095238,4.238095238,0,40.26190476
Third,Adult,Female,Yes,1128,Belfast,60,12,4.238095238,4.238095238,4.238095238,-44.5
Third,Adult,Female,Yes,1129,Cherbourg,61,68,4.238095238,4.238095238,4.238095238,-14.83333333
Third,Adult,Female,Yes,1130,Southhampton,37,133,4.238095238,4.238095238,8.476190476,19.07142857
Third,Adult,Female,Yes,1131,Cherbourg,69,69,4.238095238,4.238095238,8.476190476,-14.83333333
Third,Adult,Female,Yes,1132,Belfast,60,11,4.238095238,4.238095238,0,-44.5
Third,Adult,Female,Yes,1133,Southhampton,32,136,4.238095238,4.238095238,-12.71428571,23.30952381
Third,Adult,Female,Yes,1134,Southhampton,33,137,4.238095238,4.238095238,-8.476190476,23.30952381
Third,Adult,Female,Yes,1135,Southhampton,38,138,4.238095238,4.238095238,-4.238095238,23.30952381
Third,Adult,Female,Yes,1136,Southhampton,25,139,4.238095238,4.238095238,0,23.30952381
Third,Adult,Female,Yes,1137,Queenstown,17,165,4.238095238,4.238095238,8.476190476,36.02380952
Third,Adult,Female,Yes,1138,Cherbourg,60,72,4.238095238,4.238095238,-12.71428571,-10.5952381
Third,Adult,Female,Yes,1139,Belfast,62,10,4.238095238,4.238095238,-4.238095238,-44.5
Third,Adult,Female,Yes,1140,Belfast,54,7,4.238095238,4.238095238,16.95238095,-48.73809524
Third,Adult,Female,Yes,1141,Belfast,48,6,4.238095238,4.238095238,12.71428571,-48.73809524
Third,Adult,Female,Yes,1142,Southhampton,39,145,4.238095238,4.238095238,-8.476190476,27.54761905
Third,Adult,Female,Yes,1143,Belfast,69,5,4.238095238,4.238095238,8.476190476,-48.73809524
Third,Adult,Female,Yes,1144,Belfast,66,4,4.238095238,4.238095238,4.238095238,-48.73809524
Third,Adult,Female,Yes,1145,Southhampton,39,148,4.238095238,4.238095238,4.238095238,27.54761905
Third,Adult,Female,Yes,1146,Southhampton,38,149,4.238095238,4.238095238,8.476190476,27.54761905
Third,Adult,Female,Yes,1147,Southhampton,37,150,4.238095238,4.238095238,12.71428571,27.54761905
Third,Adult,Female,No,1148,Queenstown,19,387,4.238095238,4.238095238,19.07142857,36.02380952
Third,Adult,Female,No,1149,Southhampton,35,297,4.238095238,4.238095238,23.30952381,6.357142857
Third,Adult,Female,No,1150,Southhampton,39,296,4.238095238,4.238095238,19.07142857,6.357142857
Third,Adult,Female,No,1151,Queenstown,21,390,4.238095238,4.238095238,-23.30952381,40.26190476
Third,Adult,Female,No,1152,Southhampton,38,294,4.238095238,4.238095238,10.5952381,6.357142857
Third,Adult,Female,No,1153,Southhampton,37,290,4.238095238,4.238095238,-6.357142857,6.357142857
Third,Adult,Female,No,1154,Cherbourg,70,81,4.238095238,4.238095238,-10.5952381,-61.45238095
Third,Adult,Female,No,1155,Southhampton,32,279,4.238095238,4.238095238,2.119047619,2.119047619
Third,Adult,Female,No,1156,Cherbourg,69,78,4.238095238,4.238095238,-23.30952381,-61.45238095
Third,Adult,Female,No,1157,Southhampton,26,276,4.238095238,4.238095238,-10.5952381,2.119047619
Third,Adult,Female,No,1158,Queenstown,18,397,4.238095238,4.238095238,6.357142857,40.26190476
Third,Adult,Female,No,1159,Cherbourg,56,77,4.238095238,4.238095238,27.54761905,-65.69047619
Third,Adult,Female,No,1160,Southhampton,20,274,4.238095238,4.238095238,-19.07142857,2.119047619
Third,Adult,Female,No,1161,Belfast,46,43,4.238095238,4.238095238,-6.357142857,-74.16666667
Third,Adult,Female,No,1162,Cherbourg,54,75,4.238095238,4.238095238,19.07142857,-65.69047619
Third,Adult,Female,No,1163,Queenstown,23,402,4.238095238,4.238095238,27.54761905,40.26190476
Third,Adult,Female,No,1164,Belfast,52,42,4.238095238,4.238095238,-10.5952381,-74.16666667
Third,Adult,Female,No,1165,Belfast,57,41,4.238095238,4.238095238,-14.83333333,-74.16666667
Third,Adult,Female,No,1166,Queenstown,22,405,4.238095238,4.238095238,-14.83333333,44.5
Third,Adult,Female,No,1167,Southhampton,35,257,4.238095238,4.238095238,19.07142857,-6.357142857
Third,Adult,Female,No,1168,Queenstown,20,407,4.238095238,4.238095238,-6.357142857,44.5
Third,Adult,Female,No,1169,Southhampton,38,255,4.238095238,4.238095238,10.5952381,-6.357142857
Third,Adult,Female,No,1170,Queenstown,20,409,4.238095238,4.238095238,2.119047619,44.5
Third,Adult,Female,No,1171,Southhampton,32,252,4.238095238,4.238095238,-2.119047619,-6.357142857
Third,Adult,Female,No,1172,Belfast,62,37,4.238095238,4.238095238,23.30952381,-78.4047619
Third,Adult,Female,No,1173,Queenstown,21,412,4.238095238,4.238095238,14.83333333,44.5
Third,Adult,Female,No,1174,Southhampton,30,248,4.238095238,4.238095238,-19.07142857,-6.357142857
Third,Adult,Female,No,1175,Belfast,70,36,4.238095238,4.238095238,19.07142857,-78.4047619
Third,Adult,Female,No,1176,Queenstown,21,415,4.238095238,4.238095238,27.54761905,44.5
Third,Adult,Female,No,1177,Queenstown,13,416,4.238095238,4.238095238,-23.30952381,48.73809524
Third,Adult,Female,No,1178,Queenstown,18,417,4.238095238,4.238095238,-19.07142857,48.73809524
Third,Adult,Female,No,1179,Queenstown,19,418,4.238095238,4.238095238,-14.83333333,48.73809524
Third,Adult,Female,No,1180,Cherbourg,37,66,4.238095238,4.238095238,-19.07142857,-65.69047619
Third,Adult,Female,No,1181,Southhampton,44,239,4.238095238,4.238095238,-2.119047619,-10.5952381
Third,Adult,Female,No,1182,Queenstown,17,421,4.238095238,4.238095238,-2.119047619,48.73809524
Third,Adult,Female,No,1183,Southhampton,39,238,4.238095238,4.238095238,-6.357142857,-10.5952381
Third,Adult,Female,No,1184,Southhampton,32,234,4.238095238,4.238095238,-23.30952381,-10.5952381
Third,Adult,Female,No,1185,Southhampton,24,231,4.238095238,4.238095238,19.07142857,-14.83333333
Third,Adult,Female,No,1186,Southhampton,35,229,4.238095238,4.238095238,10.5952381,-14.83333333
Third,Adult,Female,No,1187,Cherbourg,49,64,4.238095238,4.238095238,27.54761905,-69.92857143
Third,Adult,Female,No,1188,Queenstown,22,427,4.238095238,4.238095238,23.30952381,48.73809524
Third,Adult,Female,No,1189,Southhampton,42,224,4.238095238,4.238095238,-10.5952381,-14.83333333
Third,Adult,Female,No,1190,Queenstown,23,429,4.238095238,4.238095238,-23.30952381,52.97619048
Third,Adult,Female,No,1191,Southhampton,39,219,4.238095238,4.238095238,23.30952381,-19.07142857
Third,Adult,Female,No,1192,Belfast,58,31,4.238095238,4.238095238,-2.119047619,-78.4047619
Third,Adult,Female,No,1193,Southhampton,35,213,4.238095238,4.238095238,-2.119047619,-19.07142857
Third,Adult,Female,No,1194,Queenstown,23,433,4.238095238,4.238095238,-6.357142857,52.97619048
Third,Adult,Female,No,1195,Cherbourg,61,57,4.238095238,4.238095238,-2.119047619,-69.92857143
Third,Adult,Female,No,1196,Queenstown,21,435,4.238095238,4.238095238,2.119047619,52.97619048
Third,Adult,Female,No,1197,Southhampton,38,204,4.238095238,4.238095238,14.83333333,-23.30952381
Third,Adult,Female,No,1198,Southhampton,42,197,4.238095238,4.238095238,-14.83333333,-23.30952381
Third,Adult,Female,No,1199,Cherbourg,58,55,4.238095238,4.238095238,-10.5952381,-69.92857143
Third,Adult,Female,No,1200,Southhampton,45,189,4.238095238,4.238095238,6.357142857,-27.54761905
Third,Adult,Female,No,1201,Queenstown,19,440,4.238095238,4.238095238,23.30952381,52.97619048
Third,Adult,Female,No,1202,Queenstown,25,441,4.238095238,4.238095238,27.54761905,52.97619048
Third,Adult,Female,No,1203,Southhampton,29,187,4.238095238,4.238095238,-2.119047619,-27.54761905
Third,Adult,Female,No,1204,Southhampton,35,186,4.238095238,4.238095238,-6.357142857,-27.54761905
Third,Adult,Female,No,1205,Cherbourg,48,54,4.238095238,4.238095238,-14.83333333,-69.92857143
Third,Adult,Female,No,1206,Southhampton,25,184,4.238095238,4.238095238,-14.83333333,-27.54761905
Third,Adult,Female,No,1207,Cherbourg,51,103,4.238095238,4.238095238,27.54761905,-57.21428571
Third,Adult,Female,No,1208,Queenstown,25,447,4.238095238,4.238095238,-2.119047619,57.21428571
Third,Adult,Female,No,1209,Queenstown,23,448,4.238095238,4.238095238,2.119047619,57.21428571
Third,Adult,Female,No,1210,Queenstown,19,449,4.238095238,4.238095238,6.357142857,57.21428571
Third,Adult,Female,No,1211,Southhampton,31,175,4.238095238,4.238095238,2.119047619,-31.78571429
Third,Adult,Female,No,1212,Southhampton,30,169,4.238095238,4.238095238,-23.30952381,-31.78571429
Third,Adult,Female,No,1213,Southhampton,38,166,4.238095238,4.238095238,19.07142857,-36.02380952
Third,Adult,Female,No,1214,Queenstown,19,453,4.238095238,4.238095238,23.30952381,57.21428571
Third,Adult,Female,No,1215,Queenstown,21,454,4.238095238,4.238095238,27.54761905,57.21428571
Third,Adult,Female,No,1216,Belfast,58,28,4.238095238,4.238095238,-14.83333333,-78.4047619
Third,Adult,Female,No,1217,Belfast,69,0,4.238095238,4.238095238,-23.30952381,-86.88095238
Third,Adult,Female,No,1218,Southhampton,40,158,4.238095238,4.238095238,-14.83333333,-36.02380952
Third,Adult,Female,No,1219,Queenstown,22,458,4.238095238,4.238095238,-10.5952381,61.45238095
Third,Adult,Female,No,1220,Queenstown,21,459,4.238095238,4.238095238,-6.357142857,61.45238095
Third,Adult,Female,No,1221,Southhampton,29,153,4.238095238,4.238095238,19.07142857,-40.26190476
Third,Adult,Female,No,1222,Southhampton,40,148,4.238095238,4.238095238,-2.119047619,-40.26190476
Third,Adult,Female,No,1223,Southhampton,39,147,4.238095238,4.238095238,-6.357142857,-40.26190476
Third,Adult,Female,No,1224,Queenstown,22,463,4.238095238,4.238095238,10.5952381,61.45238095
Third,Adult,Female,No,1225,Southhampton,32,146,4.238095238,4.238095238,-10.5952381,-40.26190476
Third,Adult,Female,No,1226,Queenstown,25,465,4.238095238,4.238095238,19.07142857,61.45238095
Third,Adult,Female,No,1227,Queenstown,27,466,4.238095238,4.238095238,23.30952381,61.45238095
Third,Adult,Female,No,1228,Cherbourg,54,76,4.238095238,4.238095238,23.30952381,-65.69047619
Third,Adult,Female,No,1229,Queenstown,29,468,4.238095238,4.238095238,-23.30952381,65.69047619
Third,Adult,Female,No,1230,Southhampton,31,142,4.238095238,4.238095238,27.54761905,-44.5
Third,Adult,Female,No,1231,Belfast,67,25,4.238095238,4.238095238,27.54761905,-82.64285714
Third,Adult,Female,No,1232,Queenstown,25,471,4.238095238,4.238095238,-10.5952381,65.69047619
Third,Adult,Female,No,1233,Belfast,64,24,4.238095238,4.238095238,23.30952381,-82.64285714
Third,Adult,Female,No,1234,Queenstown,23,473,4.238095238,4.238095238,-2.119047619,65.69047619
Third,Adult,Female,No,1235,Queenstown,19,474,4.238095238,4.238095238,2.119047619,65.69047619
Third,Adult,Female,No,1236,Queenstown,18,475,4.238095238,4.238095238,6.357142857,65.69047619
Third,Child,Male,Yes,1237,Cherbourg,68,78,4.238095238,4.238095238,12.71428571,-10.5952381
Third,Child,Male,Yes,1238,Cherbourg,60,79,4.238095238,4.238095238,16.95238095,-10.5952381
Third,Child,Male,Yes,1239,Cherbourg,52,80,4.238095238,4.238095238,-12.71428571,-6.357142857
Third,Child,Male,Yes,1240,Belfast,61,3,4.238095238,4.238095238,0,-48.73809524
Third,Child,Male,Yes,1241,Southhampton,43,155,4.238095238,4.238095238,0,31.78571429
Third,Child,Male,Yes,1242,Southhampton,41,156,4.238095238,4.238095238,4.238095238,31.78571429
Third,Child,Male,Yes,1243,Southhampton,41,157,4.238095238,4.238095238,8.476190476,31.78571429
Third,Child,Male,Yes,1244,Cherbourg,45,82,4.238095238,4.238095238,-4.238095238,-6.357142857
Third,Child,Male,Yes,1245,Southhampton,47,159,4.238095238,4.238095238,16.95238095,31.78571429
Third,Child,Male,Yes,1246,Cherbourg,61,83,4.238095238,4.238095238,0,-6.357142857
Third,Child,Male,Yes,1247,Southhampton,51,161,4.238095238,4.238095238,-8.476190476,36.02380952
Third,Child,Male,Yes,1248,Southhampton,41,162,4.238095238,4.238095238,-4.238095238,36.02380952
Third,Child,Male,Yes,1249,Southhampton,24,163,4.238095238,4.238095238,0,36.02380952
Third,Child,Male,No,1250,Southhampton,35,137,4.238095238,4.238095238,6.357142857,-44.5
Third,Child,Male,No,1251,Cherbourg,51,72,4.238095238,4.238095238,6.357142857,-65.69047619
Third,Child,Male,No,1252,Southhampton,37,130,4.238095238,4.238095238,-23.30952381,-44.5
Third,Child,Male,No,1253,Queenstown,19,479,4.238095238,4.238095238,23.30952381,65.69047619
Third,Child,Male,No,1254,Southhampton,28,119,4.238095238,4.238095238,-14.83333333,-48.73809524
Third,Child,Male,No,1255,Southhampton,34,113,4.238095238,4.238095238,14.83333333,-52.97619048
Third,Child,Male,No,1256,Southhampton,41,104,4.238095238,4.238095238,-23.30952381,-52.97619048
Third,Child,Male,No,1257,Southhampton,34,352,4.238095238,4.238095238,-19.07142857,27.54761905
Third,Child,Male,No,1258,Queenstown,21,484,4.238095238,4.238095238,-10.5952381,69.92857143
Third,Child,Male,No,1259,Southhampton,27,336,4.238095238,4.238095238,23.30952381,19.07142857
Third,Child,Male,No,1260,Southhampton,34,319,4.238095238,4.238095238,6.357142857,14.83333333
Third,Child,Male,No,1261,Queenstown,18,487,4.238095238,4.238095238,2.119047619,69.92857143
Third,Child,Male,No,1262,Belfast,48,17,4.238095238,4.238095238,-6.357142857,-82.64285714
Third,Child,Male,No,1263,Queenstown,17,489,4.238095238,4.238095238,10.5952381,69.92857143
Third,Child,Male,No,1264,Southhampton,37,313,4.238095238,4.238095238,-19.07142857,14.83333333
Third,Child,Male,No,1265,Southhampton,30,307,4.238095238,4.238095238,10.5952381,10.5952381
Third,Child,Male,No,1266,Belfast,54,16,4.238095238,4.238095238,-10.5952381,-82.64285714
Third,Child,Male,No,1267,Southhampton,37,285,4.238095238,4.238095238,27.54761905,2.119047619
Third,Child,Male,No,1268,Southhampton,21,283,4.238095238,4.238095238,19.07142857,2.119047619
Third,Child,Male,No,1269,Belfast,39,15,4.238095238,4.238095238,-14.83333333,-82.64285714
Third,Child,Male,No,1270,Belfast,55,14,4.238095238,4.238095238,-19.07142857,-82.64285714
Third,Child,Male,No,1271,Southhampton,36,264,4.238095238,4.238095238,-6.357142857,-2.119047619
Third,Child,Male,No,1272,Southhampton,31,251,4.238095238,4.238095238,-6.357142857,-6.357142857
Third,Child,Male,No,1273,Southhampton,31,245,4.238095238,4.238095238,23.30952381,-10.5952381
Third,Child,Male,No,1274,Southhampton,41,240,4.238095238,4.238095238,2.119047619,-10.5952381
Third,Child,Male,No,1275,Queenstown,19,501,4.238095238,4.238095238,6.357142857,74.16666667
Third,Child,Male,No,1276,Southhampton,16,223,4.238095238,4.238095238,-14.83333333,-14.83333333
Third,Child,Male,No,1277,Belfast,55,13,4.238095238,4.238095238,-23.30952381,-82.64285714
Third,Child,Male,No,1278,Southhampton,43,215,4.238095238,4.238095238,6.357142857,-19.07142857
Third,Child,Male,No,1279,Queenstown,15,505,4.238095238,4.238095238,23.30952381,74.16666667
Third,Child,Male,No,1280,Queenstown,18,506,4.238095238,4.238095238,27.54761905,74.16666667
Third,Child,Male,No,1281,Southhampton,24,205,4.238095238,4.238095238,19.07142857,-23.30952381
Third,Child,Male,No,1282,Southhampton,31,183,4.238095238,4.238095238,-19.07142857,-27.54761905
Third,Child,Male,No,1283,Southhampton,27,177,4.238095238,4.238095238,10.5952381,-31.78571429
Third,Child,Male,No,1284,Southhampton,36,162,4.238095238,4.238095238,2.119047619,-36.02380952
Third,Child,Female,Yes,1285,Cherbourg,56,71,4.238095238,4.238095238,16.95238095,-14.83333333
Third,Child,Female,Yes,1286,Southhampton,32,130,4.238095238,4.238095238,-4.238095238,19.07142857
Third,Child,Female,Yes,1287,Southhampton,32,120,4.238095238,4.238095238,-12.71428571,14.83333333
Third,Child,Female,Yes,1288,Southhampton,37,98,4.238095238,4.238095238,-4.238095238,2.119047619
Third,Child,Female,Yes,1289,Southhampton,37,158,4.238095238,4.238095238,12.71428571,31.78571429
Third,Child,Female,Yes,1290,Southhampton,32,128,4.238095238,4.238095238,-12.71428571,19.07142857
Third,Child,Female,Yes,1291,Southhampton,33,152,4.238095238,4.238095238,-12.71428571,31.78571429
Third,Child,Female,Yes,1292,Southhampton,37,87,4.238095238,4.238095238,16.95238095,-6.357142857
Third,Child,Female,Yes,1293,Southhampton,33,116,4.238095238,4.238095238,4.238095238,10.5952381
Third,Child,Female,Yes,1294,Cherbourg,68,67,4.238095238,4.238095238,0,-14.83333333
Third,Child,Female,Yes,1295,Cherbourg,59,76,4.238095238,4.238095238,4.238095238,-10.5952381
Third,Child,Female,Yes,1296,Cherbourg,48,77,4.238095238,4.238095238,8.476190476,-10.5952381
Third,Child,Female,Yes,1297,Queenstown,21,176,4.238095238,4.238095238,-12.71428571,44.5
Third,Child,Female,Yes,1298,Southhampton,36,134,4.238095238,4.238095238,12.71428571,19.07142857
Third,Child,Female,No,1299,Queenstown,20,511,4.238095238,4.238095238,-6.357142857,78.4047619
Third,Child,Female,No,1300,Queenstown,19,512,4.238095238,4.238095238,-2.119047619,78.4047619
Third,Child,Female,No,1301,Belfast,54,10,4.238095238,4.238095238,19.07142857,-86.88095238
Third,Child,Female,No,1302,Southhampton,30,139,4.238095238,4.238095238,14.83333333,-44.5
Third,Child,Female,No,1303,Southhampton,33,138,4.238095238,4.238095238,10.5952381,-44.5
Third,Child,Female,No,1304,Queenstown,13,516,4.238095238,4.238095238,14.83333333,78.4047619
Third,Child,Female,No,1305,Queenstown,20,517,4.238095238,4.238095238,19.07142857,78.4047619
Third,Child,Female,No,1306,Southhampton,30,136,4.238095238,4.238095238,2.119047619,-44.5
Third,Child,Female,No,1307,Southhampton,41,110,4.238095238,4.238095238,2.119047619,-52.97619048
Third,Child,Female,No,1308,Queenstown,20,520,4.238095238,4.238095238,-23.30952381,82.64285714
Third,Child,Female,No,1309,Southhampton,32,333,4.238095238,4.238095238,10.5952381,19.07142857
Third,Child,Female,No,1310,Southhampton,32,275,4.238095238,4.238095238,-14.83333333,2.119047619
Third,Child,Female,No,1311,Belfast,44,5,4.238095238,4.238095238,-2.119047619,-86.88095238
Third,Child,Female,No,1312,Southhampton,40,149,4.238095238,4.238095238,2.119047619,-40.26190476
Third,Child,Female,No,1313,Southhampton,35,112,4.238095238,4.238095238,10.5952381,-52.97619048
Third,Child,Female,No,1314,Cherbourg,44,100,4.238095238,4.238095238,14.83333333,-57.21428571
Third,Child,Female,No,1315,Belfast,62,1,4.238095238,4.238095238,-19.07142857,-86.88095238
Crew,Adult,Male,Yes,1316,Belfast,56,1,4.238095238,4.238095238,-10.5952381,-50.85714286
Crew,Adult,Male,Yes,1317,Queenstown,16,178,4.238095238,4.238095238,14.83333333,29.66666667
Crew,Adult,Male,Yes,1318,Southhampton,23,131,4.238095238,4.238095238,6.357142857,8.476190476
Crew,Adult,Male,Yes,1319,Queenstown,20,210,4.238095238,4.238095238,-2.119047619,46.61904762
Crew,Adult,Male,Yes,1320,Queenstown,24,209,4.238095238,4.238095238,-6.357142857,46.61904762
Crew,Adult,Male,Yes,1321,Belfast,50,28,4.238095238,4.238095238,-10.5952381,-38.14285714
Crew,Adult,Male,Yes,1322,Cherbourg,44,59,4.238095238,4.238095238,6.357142857,-25.42857143
Crew,Adult,Male,Yes,1323,Southhampton,28,140,4.238095238,4.238095238,6.357142857,12.71428571
Crew,Adult,Male,Yes,1324,Southhampton,35,144,4.238095238,4.238095238,-14.83333333,16.95238095
Crew,Adult,Male,Yes,1325,Cherbourg,56,64,4.238095238,4.238095238,-10.5952381,-21.19047619
Crew,Adult,Male,Yes,1326,Southhampton,41,120,4.238095238,4.238095238,-2.119047619,4.238095238
Crew,Adult,Male,Yes,1327,Southhampton,40,129,4.238095238,4.238095238,-2.119047619,8.476190476
Crew,Adult,Male,Yes,1328,Queenstown,19,208,4.238095238,4.238095238,-10.5952381,46.61904762
Crew,Adult,Male,Yes,1329,Southhampton,38,134,4.238095238,4.238095238,19.07142857,8.476190476
Crew,Adult,Male,Yes,1330,Queenstown,20,207,4.238095238,4.238095238,-14.83333333,46.61904762
Crew,Adult,Male,Yes,1331,Southhampton,36,138,4.238095238,4.238095238,-2.119047619,12.71428571
Crew,Adult,Male,Yes,1332,Belfast,64,3,4.238095238,4.238095238,-2.119047619,-50.85714286
Crew,Adult,Male,Yes,1333,Queenstown,13,206,4.238095238,4.238095238,19.07142857,42.38095238
Crew,Adult,Male,Yes,1334,Southhampton,41,143,4.238095238,4.238095238,19.07142857,12.71428571
Crew,Adult,Male,Yes,1335,Belfast,52,4,4.238095238,4.238095238,2.119047619,-50.85714286
Crew,Adult,Male,Yes,1336,Queenstown,26,205,4.238095238,4.238095238,14.83333333,42.38095238
Crew,Adult,Male,Yes,1337,Queenstown,23,204,4.238095238,4.238095238,10.5952381,42.38095238
Crew,Adult,Male,Yes,1338,Southhampton,33,162,4.238095238,4.238095238,-14.83333333,25.42857143
Crew,Adult,Male,Yes,1339,Southhampton,33,117,4.238095238,4.238095238,-14.83333333,4.238095238
Crew,Adult,Male,Yes,1340,Queenstown,25,203,4.238095238,4.238095238,6.357142857,42.38095238
Crew,Adult,Male,Yes,1341,Queenstown,22,202,4.238095238,4.238095238,2.119047619,42.38095238
Crew,Adult,Male,Yes,1342,Queenstown,19,201,4.238095238,4.238095238,-2.119047619,42.38095238
Crew,Adult,Male,Yes,1343,Belfast,61,7,4.238095238,4.238095238,14.83333333,-50.85714286
Crew,Adult,Male,Yes,1344,Southhampton,31,132,4.238095238,4.238095238,10.5952381,8.476190476
Crew,Adult,Male,Yes,1345,Belfast,69,8,4.238095238,4.238095238,19.07142857,-50.85714286
Crew,Adult,Male,Yes,1346,Southhampton,21,135,4.238095238,4.238095238,-14.83333333,12.71428571
Crew,Adult,Male,Yes,1347,Cherbourg,64,66,4.238095238,4.238095238,-2.119047619,-21.19047619
Crew,Adult,Male,Yes,1348,Cherbourg,51,69,4.238095238,4.238095238,10.5952381,-21.19047619
Crew,Adult,Male,Yes,1349,Belfast,55,9,4.238095238,4.238095238,-14.83333333,-46.61904762
Crew,Adult,Male,Yes,1350,Cherbourg,61,89,4.238095238,4.238095238,19.07142857,-12.71428571
Crew,Adult,Male,Yes,1351,Cherbourg,62,91,4.238095238,4.238095238,-10.5952381,-8.476190476
Crew,Adult,Male,Yes,1352,Cherbourg,54,96,4.238095238,4.238095238,10.5952381,-8.476190476
Crew,Adult,Male,Yes,1353,Cherbourg,47,97,4.238095238,4.238095238,14.83333333,-8.476190476
Crew,Adult,Male,Yes,1354,Belfast,64,10,4.238095238,4.238095238,-10.5952381,-46.61904762
Crew,Adult,Male,Yes,1355,Queenstown,29,200,4.238095238,4.238095238,-6.357142857,42.38095238
Crew,Adult,Male,Yes,1356,Queenstown,27,199,4.238095238,4.238095238,-10.5952381,42.38095238
Crew,Adult,Male,Yes,1357,Southhampton,46,160,4.238095238,4.238095238,14.83333333,21.19047619
Crew,Adult,Male,Yes,1358,Belfast,51,11,4.238095238,4.238095238,-6.357142857,-46.61904762
Crew,Adult,Male,Yes,1359,Queenstown,25,198,4.238095238,4.238095238,-14.83333333,42.38095238
Crew,Adult,Male,Yes,1360,Southhampton,42,114,4.238095238,4.238095238,10.5952381,0
Crew,Adult,Male,Yes,1361,Cherbourg,48,110,4.238095238,4.238095238,-6.357142857,0
Crew,Adult,Male,Yes,1362,Cherbourg,51,57,4.238095238,4.238095238,-2.119047619,-25.42857143
Crew,Adult,Male,Yes,1363,Belfast,51,12,4.238095238,4.238095238,-2.119047619,-46.61904762
Crew,Adult,Male,Yes,1364,Southhampton,38,128,4.238095238,4.238095238,-6.357142857,8.476190476
Crew,Adult,Male,Yes,1365,Queenstown,20,197,4.238095238,4.238095238,19.07142857,38.14285714
Crew,Adult,Male,Yes,1366,Cherbourg,61,62,4.238095238,4.238095238,19.07142857,-25.42857143
Crew,Adult,Male,Yes,1367,Cherbourg,53,63,4.238095238,4.238095238,-14.83333333,-21.19047619
Crew,Adult,Male,Yes,1368,Belfast,48,13,4.238095238,4.238095238,2.119047619,-46.61904762
Crew,Adult,Male,Yes,1369,Queenstown,21,196,4.238095238,4.238095238,14.83333333,38.14285714
Crew,Adult,Male,Yes,1370,Belfast,60,15,4.238095238,4.238095238,10.5952381,-46.61904762
Crew,Adult,Male,Yes,1371,Southhampton,31,137,4.238095238,4.238095238,-6.357142857,12.71428571
Crew,Adult,Male,Yes,1372,Cherbourg,68,71,4.238095238,4.238095238,19.07142857,-21.19047619
Crew,Adult,Male,Yes,1373,Southhampton,39,139,4.238095238,4.238095238,2.119047619,12.71428571
Crew,Adult,Male,Yes,1374,Cherbourg,42,72,4.238095238,4.238095238,-14.83333333,-16.95238095
Crew,Adult,Male,Yes,1375,Belfast,57,16,4.238095238,4.238095238,14.83333333,-46.61904762
Crew,Adult,Male,Yes,1376,Queenstown,19,195,4.238095238,4.238095238,10.5952381,38.14285714
Crew,Adult,Male,Yes,1377,Cherbourg,40,76,4.238095238,4.238095238,2.119047619,-16.95238095
Crew,Adult,Male,Yes,1378,Southhampton,45,145,4.238095238,4.238095238,-10.5952381,16.95238095
Crew,Adult,Male,Yes,1379,Southhampton,41,148,4.238095238,4.238095238,2.119047619,16.95238095
Crew,Adult,Male,Yes,1380,Southhampton,41,150,4.238095238,4.238095238,10.5952381,16.95238095
Crew,Adult,Male,Yes,1381,Cherbourg,64,78,4.238095238,4.238095238,10.5952381,-16.95238095
Crew,Adult,Male,Yes,1382,Cherbourg,53,79,4.238095238,4.238095238,14.83333333,-16.95238095
Crew,Adult,Male,Yes,1383,Cherbourg,66,82,4.238095238,4.238095238,-10.5952381,-12.71428571
Crew,Adult,Male,Yes,1384,Cherbourg,52,85,4.238095238,4.238095238,2.119047619,-12.71428571
Crew,Adult,Male,Yes,1385,Southhampton,36,159,4.238095238,4.238095238,10.5952381,21.19047619
Crew,Adult,Male,Yes,1386,Cherbourg,72,87,4.238095238,4.238095238,10.5952381,-12.71428571
Crew,Adult,Male,Yes,1387,Queenstown,22,194,4.238095238,4.238095238,6.357142857,38.14285714
Crew,Adult,Male,Yes,1388,Belfast,55,17,4.238095238,4.238095238,19.07142857,-46.61904762
Crew,Adult,Male,Yes,1389,Queenstown,27,193,4.238095238,4.238095238,2.119047619,38.14285714
Crew,Adult,Male,Yes,1390,Queenstown,21,192,4.238095238,4.238095238,-2.119047619,38.14285714
Crew,Adult,Male,Yes,1391,Southhampton,44,116,4.238095238,4.238095238,19.07142857,0
Crew,Adult,Male,Yes,1392,Cherbourg,66,93,4.238095238,4.238095238,-2.119047619,-8.476190476
Crew,Adult,Male,Yes,1393,Queenstown,22,191,4.238095238,4.238095238,-6.357142857,38.14285714
Crew,Adult,Male,Yes,1394,Cherbourg,54,94,4.238095238,4.238095238,2.119047619,-8.476190476
Crew,Adult,Male,Yes,1395,Belfast,56,19,4.238095238,4.238095238,-10.5952381,-42.38095238
Crew,Adult,Male,Yes,1396,Southhampton,42,123,4.238095238,4.238095238,10.5952381,4.238095238
Crew,Adult,Male,Yes,1397,Queenstown,20,190,4.238095238,4.238095238,-10.5952381,38.14285714
